2006-09,1200,1
2006-08,530,1
2012-10,1000,8
2007-01,300,4
2017-03,1300,3
2008-08,-1100,1
2016-06,930,1
2006-01,1000,1
2006-02,300,4
2010-08,-430,1
2020-01,-400,2
2012-09,1200,1
2018-12,1300,1
2020-04,1030,1
2015-02,600,2
2015-03,600,1
2011-10,1200,1
2009-01,-400,1
2018-07,930,1
2019-12,1300,2
2012-11,-1000,1
2016-03,-230,1
2019-10,1300,1
2020-03,400,2
2014-01,-1000,1
2014-04,1200,1
2009-03,400,2
2014-12,-400,2
2011-06,-800,1
2019-01,1300,2
2006-01,1300,1
2008-11,-1100,1
2018-08,500,1
2008-11,1000,2
2018-03,1300,5
2015-09,400,1
2017-07,-1000,1
2016-11,600,1
2017-10,600,1
2007-04,530,3
2011-08,600,1
2011-12,1300,1
2016-07,600,1
2007-05,-800,1
2019-11,1000,2
2016-08,930,2
2019-06,930,2
2013-12,1000,2
2011-06,1200,1
2017-04,400,1
2011-04,1100,1
2009-03,-200,1
2014-10,700,1
2017-12,1030,2
2019-12,-400,1
2010-07,930,1
2037-04,200,1
2017-10,1300,1
2016-11,1030,1
2009-02,400,1
2017-08,700,1
2009-06,1200,1
2008-05,-1100,1
2015-09,1300,1
2016-10,1030,2
2009-06,930,1
2009-02,600,1
2007-07,530,6
2009-08,-1000,3
2020-06,1200,1
2019-04,1030,2
2020-05,500,2
2020-02,700,1
2015-06,600,1
2004-09,-400,1
2003-02,-500,1
2014-02,1300,1
2019-09,500,1
2018-07,430,1
2020-03,500,1
2006-04,530,1
2085-06,0,1
2019-06,-1000,1
2008-10,930,1
2008-06,930,1
2008-08,930,1
2018-12,500,1
2019-09,700,2
2015-04,-800,1
2020-04,1400,1
2016-03,1030,1
2012-06,930,1
2009-10,930,1
2011-12,400,2
2011-08,-1000,1
2006-04,300,3
2008-08,1200,1
2005-06,300,4
2013-11,300,2
2005-01,-800,1
2009-11,1300,1
2013-02,-200,6
2009-09,930,1
2015-08,600,1
2017-12,500,1
2015-10,-800,1
2019-03,1300,2
2019-12,106,1
2011-03,1030,1
2018-10,1030,1
2009-10,-1000,1
2007-03,500,1
2008-07,-1100,1
2019-01,-1000,1
2010-06,1200,2
2015-10,600,1
2017-05,930,3
2007-06,400,3
2010-12,600,1
2005-06,800,1
2013-01,600,1
2011-02,-400,1
2006-01,200,2
2005-07,-600,1
2016-04,700,1
2005-11,1000,1
2006-11,1000,1
2014-04,600,1
2018-11,1030,1
2016-04,1030,1
2019-03,400,1
2011-08,1200,1
2010-03,1030,2
2019-02,400,2
2019-10,-200,2
2016-09,700,1
2015-01,400,1
2020-05,700,2
2010-08,600,1
2010-08,930,1
2007-03,-200,2
2019-02,500,1
2017-08,1200,3
2013-10,-200,3
2019-01,500,1
2018-01,1300,2
2018-12,-300,3
2010-04,600,1
2011-12,1030,1
2006-02,1000,1
2009-09,700,1
2006-07,1200,1
2016-06,400,1
2015-01,1030,3
2014-12,1030,2
2005-07,800,1
2016-02,-330,1
2019-10,930,1
2015-12,1030,1
2010-04,930,1
2012-12,-1000,1
2018-07,1200,2
2018-11,1300,1
2006-03,530,1
2009-11,1000,3
2019-04,1300,2
2008-10,700,1
2017-07,500,1
2013-12,600,1
2016-06,1200,1
2020-01,700,1
2017-05,400,1
2012-01,600,1
2012-11,1300,2
2006-11,530,3
2014-09,930,3
2005-04,800,1
2018-09,1200,1
2030-08,800,1
2013-05,1200,1
2010-12,1300,1
2008-10,600,1
2015-01,-900,1
2017-02,-400,1
2018-01,-1000,1
2014-03,700,2
2016-12,330,1
2005-06,-300,1
2005-08,-800,1
2017-11,-300,1
2010-01,1300,1
2010-04,1200,1
2009-04,-1000,1
2015-01,1200,1
2004-11,0,1
2019-12,500,1
2015-10,1300,1
2013-06,-1000,1
2007-08,930,1
2018-04,-1000,1
2017-03,400,1
2016-10,600,1
2010-06,930,1
2013-03,1300,1
2014-08,1100,1
2017-07,400,2
2008-11,600,1
2017-05,700,1
2017-11,-1000,1
2017-11,400,1
2013-02,1300,1
2016-10,1300,1
2015-10,1030,2
2010-07,1200,1
2012-07,1200,1
2014-01,-400,1
2014-10,1300,1
2010-05,1200,1
2005-04,300,1
2010-09,1200,1
2019-09,930,2
201970-01,100,1
2005-09,300,1
2011-08,930,1
2017-02,700,1
2010-06,-1000,1
2007-01,530,1
2020-06,700,1
2008-03,700,1
2019-09,1200,1
2017-02,330,1
2018-10,400,1
2013-06,930,1
2018-08,400,1
2020-02,400,1
2009-03,430,1
2006-04,930,1
2011-05,600,1
2010-05,-1000,1
2018-02,-1000,1
